Date,v2_WE 16-03 B3,v3_WE 16-03 B3,v4_WE 16-03 B3,v2_WE 16-03 B3_lag1,v3_WE 16-03 B3_lag1,v4_WE 16-03 B3_lag1
2022-09-16,44.62140845070422,50.07816901408451,42.81450704225352,26.592361111111114,42.0275,29.708472222222227
2022-09-17,42.08138888888889,49.11708333333334,39.01027777777778,44.62140845070422,50.07816901408451,42.81450704225352
2022-09-18,39.05901408450704,46.95211267605634,36.902957746478876,42.08138888888889,49.11708333333334,39.01027777777778
2022-09-19,37.114428571428576,45.673,36.02628571428571,39.05901408450704,46.95211267605634,36.902957746478876
2022-09-20,35.280281690140846,44.66971830985916,35.52591549295775,37.114428571428576,45.673,36.02628571428571
2022-09-21,33.648857142857146,43.775285714285715,35.113285714285716,35.280281690140846,44.66971830985916,35.52591549295775
2022-09-22,40.172222222222224,46.01972222222222,35.455555555555556,33.648857142857146,43.775285714285715,35.113285714285716
2022-09-23,40.89791666666667,46.915416666666665,36.51125,40.172222222222224,46.01972222222222,35.455555555555556
2022-09-24,38.614444444444445,45.75833333333333,36.17097222222222,40.89791666666667,46.915416666666665,36.51125
2022-09-25,37.16777777777778,45.098055555555554,35.92541666666667,38.614444444444445,45.75833333333333,36.17097222222222
2022-09-26,35.31887323943662,44.405915492957746,35.57352112676057,37.16777777777778,45.098055555555554,35.92541666666667
2022-09-27,33.70943661971831,43.81816901408451,35.279295774647885,35.31887323943662,44.405915492957746,35.57352112676057
2022-09-28,31.742205882352938,43.01,34.96808823529412,33.70943661971831,43.81816901408451,35.279295774647885
2022-09-29,29.848194444444445,41.94847222222222,34.68888888888889,31.742205882352938,43.01,34.96808823529412
2022-09-30,28.224084507042253,40.8430985915493,34.33225352112676,29.848194444444445,41.94847222222222,34.68888888888889
